run_id,model_source,model_name,group_id,group_name,scenario_id,category,repeat_index,session_id,turn,status,question,expected_functions,tool_input_events,tool_output_events,thinking_events_client,thinking_chars_client,duration_ms_client,answer_chars_client,estimated_prompt_tokens,estimated_answer_tokens_client,actual_prompt_tokens,actual_completion_tokens,actual_total_tokens,token_data_quality,error,answer_preview,tool_score,parameter_score,fact_score,exact_score,format_score,hallucination_penalty,total_score,called_functions,missing_expectations
20260524_102105_058bcf9e,B,qwen3.6:27b,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S03_period_utilization,state_query,1,a0f1931d-b561-432d-b098-0cd7f3371fc9,0,error,幫我看 2026-05-01 的機台稼動率。,apply_state_model,5,5,1271,3896,300038,94,14,56,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,hard timeout after 300s,"根據 CNC 分析系統的狀態分析結果，以下是 2026-05-01 的機台稼動率報告：

## 📊 2026-05-01 機台稼動率

**關鍵數值：**
- **稼動率：63.89%**",0,5,0.0,20,5,0,30.0,,running_hours|total_hours|utilization_percent
20260524_102105_058bcf9e,B,qwen3.6:27b,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S04_last_week_runtime,state_query,1,fb030594-a2ee-469a-9298-6ba983bca7b0,1,success,幫我看上週機台運轉與停機時數。,apply_state_model,1,1,776,1649,151063,608,17,300,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"根據上週（2026-05-11 至 2026-05-17）的機台狀態分析結果，各狀態時數統計如下：

### 🔑 關鍵數值與單位（總計 168 小時）
| 機台狀態 | 時數 (小時) | 佔比 (%) | 平均功率 (kW) |
| :--- | :--- | :--- | :--- |
| **停機 (Off)** | 94.83 | 56.45% | 0.0 |
| **待機 (Idle)** | 34.08 | 20.29% | 2.09 |
| **運轉-高負載 (Running_High)** | 33.83 | 20.14% | 4.11 |
| **運轉-低負載 (Running_Low)** | 5.25 | 3.12% | 2.54 |
| **實際總運轉時數** | **39.08** | **23.26%** | - |

### 🛠️ 使用工具
- 呼叫 `main.py` 中的 `run_state_analysis(start='2026-05-11 00:00:00', end='2026-05-18 00:00:00')` 進行 GMM 狀態分類與時數統計。

### 💡 結論
上週機台有超過一半的時間（約 95 小時）處於停機狀態，實際運轉時數僅約 39 小時，且高負載運轉佔絕大多數；待機時間約 34 小時，顯示機台在週期性停機與短暫待機間切換，整體稼動率偏低。",0,15,30.0,20,10,0,75.0,,
20260524_102105_058bcf9e,B,qwen3.6:27b,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S05_this_week_status,state_query,1,ac9e7d04-689a-4ae4-865d-404ce33b94fb,1,success,幫我看本週機台狀態。,apply_state_model,1,1,2205,5516,298789,624,11,376,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"### 本週機台狀態分析 (2026-05-18 ~ 2026-05-23)

**使用工具**
- 呼叫 `main.py` 內的 `apply_state_model()` 函式，以 GMM 模型對本週 5 分鐘級距電氣數據進行狀態分類與時間標記。

**關鍵數值**
- **分析總時長**：120 小時（共 1,440 筆 5 分鐘區間資料）
- **模型信心度**：平均 **98.69%**（後驗機率 < 0.8 的模糊區間僅 35 筆，分類結果極度可靠）
- **各狀態佔比與特徵**：
  - 🔴 **Off (關閉)**：48.67 小時 (40.56%)｜平均功率 0.0 kW
  - 🟢 **Running_High (高負載運行)**：30.08 小時 (25.07%)｜平均功率 3.044 kW
  - 🟡 **Idle (閒置待機)**：29.25 小時 (24.38%)｜平均功率 2.104 kW
  - 🔵 **Running_Low (低負載運行)**：12.00 小時 (10.00%)｜平均功率 2.650 kW

**結論**
本週機台關閉時間佔比最高（約 40%），實際運行時間（高/低負載合計）約佔 35%，閒置時間佔 24%；設備整體利用率有提升空間，建議檢視閒置與關閉時段是否可補排生產工單。

*(系統已自動產出狀態時間軸、狀態轉換矩陣與每日小時分佈圖，相關圖表可於介面圖表區域直接檢視。)*",25,15,22.5,20,10,0,92.5,apply_state_model,running_hours
20260524_102105_058bcf9e,B,qwen3.6:27b,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S06_next_week_power,forecast,1,653ca109-5ec3-41fb-bb74-2efbe6bc1fde,0,error,幫我預測下週耗電量。,forecast_future,3,3,2412,7282,300061,0,11,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,hard timeout after 300s,,25,15,0.0,20,0,0,60.0,data_status|forecast_future,forecast_7d_increment
20260524_102105_058bcf9e,B,qwen3.6:27b,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S07_next_month_cost,forecast,1,d6fda678-1e1a-4b1d-85d5-f7cbe2e6fa3d,0,error,幫我預測下個月電費，電價用每度 4 元。,forecast_future,3,3,1728,5802,312434,0,19,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,hard timeout after 300s,,25,5,0.0,20,0,0,50.0,data_status|forecast_future,forecast_30d_increment|estimated_30d_cost
20260524_102105_058bcf9e,B,qwen3.6:27b,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S08_period_anomaly,anomaly,1,ef0b5cfa-7279-4020-98c3-83dcdfcdbc9f,1,success,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,check_anomaly,1,1,1185,3340,162216,379,17,211,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"### 異常檢測結果

**使用工具**：`check_anomaly` (CNC Analysis v2 Pipeline)

**關鍵數值與單位**：
- **檢查時段**：2026-05-01 00:00:00 至 2026-05-02 00:00:00
- **分析筆數**：184 筆（5 分鐘間隔）
- **異常判定**：正常 (`NORMAL`)
- **異常筆數**：0 筆
- **異常率**：0.0 %
- **模型投票數**：IsolationForest (0)、OneClassSVM (0)、Autoencoder (1)

**結論**：
該時段內機器的電力與電流特徵皆落在正常運作區間，未達多數模型共識門檻（需至少 2 票），判定為無異常。

> 📊 相關的時間軸趨勢圖、異常分數分佈圖與模型投票圖已自動生成，請於介面中查看。",25,15,30.0,20.0,10,0,100.0,check_anomaly,
20260524_102105_058bcf9e,B,nemotron-cascade-2:latest,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S01_data_coverage,data_query,1,cc3461fc-08b4-4274-94b1-301eb1135e47,1,success,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,data_status,2,2,866,2693,67875,1607,23,570,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**使用的工具**  
- 於 Python 環境執行 `from main import data_status` 並取得回傳結果。  

**關鍵數值與時間範圍**  

| 感測器 | 是否存在 | 觀測筆數 | 起始時間 | 結束時間 |
|--------|----------|----------|----------|----------|
| Current_A | ✅ | 59,259 | 2025‑09‑15 15:21:00 | 2026‑05‑24 06:23:27 |
| Current_B | ✅ | 59,259 | 2025‑09‑15 15:21:00 | 2026‑05‑24 06:23:27 |
| Current_C | ✅ | 59,260 | 2025‑09‑15 15:21:00 | 2026‑05‑24 06:23:27 |
| Votage_ab | ✅ | 236,733 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| Votage_bc | ✅ | 236,732 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| Votage_ca | ✅ | 236,728 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| Instantaneous_Total_Power | ✅ | 236,735 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| Electricity_consumption | ✅ | 236,737 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| PF (Power Factor) | ✅ | 236,737 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| CT_Ratio | ✅ | 153 | 2025‑09‑16 15:17:00 | 2026‑05‑23 17:57:27 |
| kVAh | ✅ | 236,737 | 2025‑09‑15 15:11:36 | 2026‑05‑24 06:26:28 |
| Mo",25,15,0.0,20,10,0,70.0,data_status,sensor_count
20260524_102105_058bcf9e,B,nemotron-cascade-2:latest,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S02_period_state_distribution,state_query,1,42155b9b-7624-461b-8a3f-af44a08f776a,1,success,幫我查 2026-05-01 的機台狀態分布。,apply_state_model,2,2,711,2494,31688,952,15,378,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**CNC 2026‑05‑01 機台狀態分布（5 分鐘抽樣）**

| 狀態 | 次數 (cnt) | 時間 (h) | 佔比 (%) | I_mean_avg (A) | Power_avg (kW) | kVAh_rate_avg | 置信度 avg |
|------|-----------|----------|----------|----------------|----------------|---------------|-------------|
| **Off** | 101 | 8.42 | 35.07 | 0.00 | 0.00 | 0.0001 | 1.00 |
| **Idle** | 59 | 4.92 | 20.49 | 7.86 | 2.17 | 0.257 | 0.98 |
| **Running_Low** | 6 | 0.50 | 2.08 | 5.40 | 1.77 | 0.232 | 1.00 |
| **Running_High** | 122 | 10.17 | 42.36 | 10.78 | 3.11 | 0.347 | 0.97 |

- **主要觀察**：當天機台大部分時間（≈ 42 %）處於 **Running_High** 狀態，佔比最高；次要較長時間為 **Off**（≈ 35 %），其餘均在 **Idle** 或短暫的 **Running_Low**。  
- **關鍵檔案**（已產生，前端可直接點擊檢視）  
  - `data/processed/state_labeled.csv` – 完整標籤資料  
  - `outputs/state/state_report.txt` – 文字報告  
  - `outputs/state/application/all/all_state_timeline.png` – 時間線圖（機台狀態變化視圖）  

**結論**  
2026‑05‑01 當天機台主要處於高負載的 **Running_High** 狀態，顯示電力需求較大，建議在這段時段加強能耗監測與負載平衡措施。  

（圖像資訊已於 UI 中呈現，請參閱「state_timeline」相關圖檔。）",25,5,24.0,20,10,0,84.0,apply_state_model,rows
20260524_102105_058bcf9e,B,nemotron-cascade-2:latest,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S03_period_utilization,state_query,1,d37053a8-33d7-4ba7-8148-49d3d5d7e130,1,success,幫我看 2026-05-01 的機台稼動率。,apply_state_model,7,7,1720,6543,69666,1376,14,563,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**1. 使用的工具**  
- 呼叫 `apply_state_model(start='2026-05-01 00:00:00', end='2026-05-02 00:00:00')`（在 `main.py` 中的 GMM 狀態模型）。  
- 取得的主要輸出為 `outputs/state/state_labeled.csv`，其中包含每 5 分鐘一筆的狀態標籤。

**2. 關鍵數值（2026‑05‑01 完整 24 h）**  

| 狀態 | 次數 (5 min 間隔) | 累計時數 (h) | 佔比 (%) | I_mean_avg | Power_avg (kW) | kVAh_rate_avg |
|------|-------------------|---------------|----------|------------|----------------|---------------|
| Off  | 101 | 8.42 | 35.07 | 0.00 | 0.00 | 0.0001 |
| Idle | 59  | 4.92 | 20.49 | 7.86 | 2.17 | 0.2568 |
| **Running_High** | 122 | **10.17** | **42.36** | 10.78 | 3.11 | 0.3465 |
| Running_Low | 6 | 0.50 | 2.08 | 5.40 | 1.77 | 0.2320 |

- **總運行時長** = Running_High + Running_Low = **10.67 h**  
- **機台稼動率** = 10.67 h ÷ 24 h × 100% ≈ **44.4 %**（主要在 Running_High 狀態，次要在 Running_Low）。

**3. 重要檔案**  
- `data/processed/state_labeled.csv` – 原始標籤資料  
- `outputs/state/state_report.txt` – 文字摘要  
- 多張圖表（`*_state_timeline.png`, `*_transition_matrix.png` 等）已自動產生，前端 UI 會顯示。

**4. 結論**  
2026‑0",25,15,30.0,20,10,0,100.0,apply_state_model|check_anomaly|data_status|forecast_future,
20260524_102105_058bcf9e,B,nemotron-cascade-2:latest,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S04_last_week_runtime,state_query,1,ecdec49a-2865-464f-be09-6d569de0b7c9,1,success,幫我看上週機台運轉與停機時數。,apply_state_model,2,2,838,3071,33822,753,17,341,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**使用的工具**  
- `apply_state_model(start='2026-05-11 00:00:00', end='2026-05-18 00:00:00')`  
  取得 2026‑05‑11 至 2026‑05‑17（上週）每 5 分鐘的機台狀態，並以 GMM 產生的四個狀態（Off、Idle、Running_Low、Running_High）計算時數。

**關鍵數值（單位：小時）**  

| 狀態 | 次數 (次) | 總時數 | 佔比 % |
|------|-----------|--------|--------|
| **Running_High** (運轉‑高負荷) | 406 | **33.83** | 20.14% |
| **Running_Low** (運轉‑低負荷) | 63 | **5.25** | 3.12% |
| **Idle** (空閒) | 409 | **34.08** | 20.29% |
| **Off** (停機) | 1,138 | **94.83** | 56.45% |

- **總運轉時數**（Running_High + Running_Low）≈ **39.08 h**  
- **總停機/空閒時數**（Off + Idle）≈ **128.91 h**  

**結論**  
上週機台的實際運轉時間約 **39 小時**（佔全週 23.3%），而以停機與空閒為主的時間約 **129 小時**（佔全週 76.7%），顯示本週的產能利用率仍有較大提升空間。  

> 圖像資產（如狀態時間線、轉換矩陣圖、信賴分布等）已自動在 UI 中呈現，如需查看可於「outputs/state」目錄下的 PNG 檔案。",25,15,22.5,20,10,0,92.5,apply_state_model,total_hours
20260524_102105_058bcf9e,B,nemotron-cascade-2:latest,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S05_this_week_status,state_query,1,49a8aef5-aed4-4c9c-b63c-7d581df8f4f7,1,success,幫我看本週機台狀態。,apply_state_model,2,2,883,3212,36245,1225,11,464,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**工具與呼叫**  
- 使用的函式：`apply_state_model(start=""2026-05-18 00:00:00"", end=""2026-05-23 00:00:00"")`（透過 `run_python` 呼叫 `main.py`）  

**關鍵數值（本週 2026‑05‑18 00:00 → 2026‑05‑23 00:00）**  

| 機台狀態 | 次數 (5 min 間隔) | 小時 | 佔比 | I_mean (A) | Power (kW) | kVAh_rate (kVAh/min) | 平均置信度 |
|----------|-------------------|------|------|------------|------------|----------------------|------------|
| Off      | 584 | 48.67 | 40.56 % | 0.00 | 0.00 | 0.0005 | 1.000 |
| Idle     | 351 | 29.25 | 24.38 % | 7.71 | 2.10 | 0.2454 | 0.995 |
| Running_Low | 144 | 12.00 | 10.0 % | 9.98 | 2.65 | 0.291 | 0.959 |
| Running_High | 361 | 30.08 | 25.07 % | 10.77 | 3.04 | 0.344 | 0.969 |

- **總樣本數**：1440（對應 120 h × 12 次/小時）  
- **最佳 GMM K**：4（根據 BIC 選擇）  
- **平均分配置信度**：0.987（全週）  

**主要輸出檔案（已產生）**  
- `outputs/state/state_labeled.csv` – 每 5 min 標記的狀態  
- `outputs/state/state_report.txt` – 文字摘要  
- 多張圖表（state_timeline.png、transition_matrix.png、confidence_distribution.png 等）已於 `outputs/state/application/...` 目錄中，前端 UI 會自動顯示。",25,15,15.0,20,10,0,85.0,apply_state_model,running_hours|utilization_percent
20260524_102105_058bcf9e,B,nemotron-cascade-2:latest,2eea3080de245ecc,scenario-qa-20260524_102105_058bcf9e,S06_next_week_power,forecast,1,19c2a53e-ed56-4993-9a29-c1e949d94aba,1,success,幫我預測下週耗電量。,forecast_future,2,2,2608,8264,59987,944,11,463,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**工具使用**  
- 呼叫 `forecast_future(days=[5], model_names=[""BaselineLastWeek"",""Prophet""], target=""y"")`（在專案根目錄 `cd /Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis` 後執行）。  
- 取得的結果已寫入 `outputs/forecast/`，其中圖表會在 UI 中自動呈現。

**關鍵數值**  

| 模型 | 預測期間 | 預測總耗電量 (y) | 日均增量 (increment) | 單位 |
|------|----------|-------------------|-----------------------|------|
| BaselineLastWeek | 5 天（2026‑05‑18 00:00:00 至 2026‑05‑23 00:00:00） | **8,212.26** | **131.65** | kWh |
| Prophet | 同上 | **8,125.80** | **45.19** | kWh |

- `y` 為累積耗電量（即整個預測週期的總用電）。  
- `increment` 為模型在 5 天內的日均用電增量，可用於快速估算每日需求。

**結論**  
兩個預測模型給出的下週（5 天）總耗電量相近，約 **8.1–8.2 MWh**（8,125–8,212 kWh），說明工廠在本週末的用電模式較為穩定，未見顯著波動。建議以 **8.15 MWh** 為預估值，並在實際運轉時留意若有突發停機或加班情況的偏差。

**後續建議**  
1. 若需更精細的日照預測，可改用 `target=""dy""`（每分鐘增量）再行訓練。  
2. 觀察 `outputs/forecast/forecast_future_y_run_summary.json` 中的模型誤差，若超過 5% 再考慮調整特徵或延長訓練資料。  

*圖表「future_forecast.png」已自動在 UI 中呈現，點擊可查看預測曲線與實際觀測的對照。*",25,15,0.0,20,10,0,70.0,forecast_future,forecast_7d_increment
