key,src,svc_recv_ts,ts,v1,ts_datetime,svc_recv_ts_datetime,status,code,message,trace_id,detail
001y0b06,dev,1761173770939.0,1761173769454.0,1.0,2025-10-23 06:56:09,2025-10-23 06:56:10,,,,,
001y0b06,dev,1761692328340.0,1761692327293.0,1.0,2025-10-29 06:58:47,2025-10-29 06:58:48,,,,,
001y0b06,dev,1761778729779.0,1761778727885.0,1.0,2025-10-30 06:58:47,2025-10-30 06:58:49,,,,,
001y0b06,dev,1762815590423.0,1762815529446.0,1.0,2025-11-11 06:58:49,2025-11-11 06:59:50,,,,,
001y0b06,dev,1763074742702.0,1763074741251.0,1.0,2025-11-14 06:59:01,2025-11-14 06:59:02,,,,,
001y0b06,dev,1763161202929.0,1763161141852.0,1.0,2025-11-15 06:59:01,2025-11-15 07:00:02,,,,,
001y0b06,dev,1763506667260.0,1763506606239.0,1.0,2025-11-19 06:56:46,2025-11-19 06:57:47,,,,,
001y0b06,dev,1763593008235.0,1763593006864.0,1.0,2025-11-20 06:56:46,2025-11-20 06:56:48,,,,,
001y0b06,dev,1763679468400.0,1763679407432.0,1.0,2025-11-21 06:56:47,2025-11-21 06:57:48,,,,,
001y0b06,dev,1763765808992.0,1763765808007.0,1.0,2025-11-22 06:56:48,2025-11-22 06:56:48,,,,,
001y0b06,dev,1763852210437.0,1763852208596.0,1.0,2025-11-23 06:56:48,2025-11-23 06:56:50,,,,,
001y0b06,dev,1763938669492.0,1763938609186.0,1.0,2025-11-24 06:56:49,2025-11-24 06:57:49,,,,,
001y0b06,dev,1765926047268.0,1765926045382.0,1.0,2025-12-17 07:00:45,2025-12-17 07:00:47,,,,,
001y0b06,dev,1766012447184.0,1766012446029.0,1.0,2025-12-18 07:00:46,2025-12-18 07:00:47,,,,,
001y0b06,dev,1766098848281.0,1766098846661.0,1.0,2025-12-19 07:00:46,2025-12-19 07:00:48,,,,,
001y0b06,dev,1766444427531.0,1766444426537.0,1.0,2025-12-23 07:00:26,2025-12-23 07:00:27,,,,,
001y0b06,dev,1766530887437.0,1766530827093.0,1.0,2025-12-24 07:00:27,2025-12-24 07:01:27,,,,,
001y0b06,dev,1766617288053.0,1766617227673.0,1.0,2025-12-25 07:00:27,2025-12-25 07:01:28,,,,,
001y0b06,dev,1766789955491.0,1766789954521.0,1.0,2025-12-27 06:59:14,2025-12-27 06:59:15,,,,,
001y0b06,dev,1767049216934.0,1767049215878.0,1.0,2025-12-30 07:00:15,2025-12-30 07:00:16,,,,,
001y0b06,dev,1767135617399.0,1767135616438.0,1.0,2025-12-31 07:00:16,2025-12-31 07:00:17,,,,,
001y0b06,dev,1767222077375.0,1767222017003.0,1.0,2026-01-01 07:00:17,2026-01-01 07:01:17,,,,,
001y0b06,dev,1767394077534.0,1767394017247.0,1.0,2026-01-03 06:46:57,2026-01-03 06:47:57,,,,,
001y0b06,dev,1767653897988.0,1767653896956.0,1.0,2026-01-06 06:58:16,2026-01-06 06:58:17,,,,,
001y0b06,dev,1767740298533.0,1767740297550.0,1.0,2026-01-07 06:58:17,2026-01-07 06:58:18,,,,,
001y0b06,dev,1767826758384.0,1767826698100.0,1.0,2026-01-08 06:58:18,2026-01-08 06:59:18,,,,,
001y0b06,dev,1767913100310.0,1767913098580.0,1.0,2026-01-09 06:58:18,2026-01-09 06:58:20,,,,,
001y0b06,dev,1768085903422.0,1768085902101.0,1.0,2026-01-11 06:58:22,2026-01-11 06:58:23,,,,,
001y0b06,dev,1768172303497.0,1768172302607.0,1.0,2026-01-12 06:58:22,2026-01-12 06:58:23,,,,,
001y0b06,dev,1768345192844.0,1768345131804.0,1.0,2026-01-14 06:58:51,2026-01-14 06:59:52,,,,,
001y0b06,dev,1768518046527.0,1768517985517.0,1.0,2026-01-16 06:59:45,2026-01-16 07:00:46,,,,,
001y0b06,dev,1768604388037.0,1768604386132.0,1.0,2026-01-17 06:59:46,2026-01-17 06:59:48,,,,,
001y0b06,dev,1768863578179.0,1768863577257.0,1.0,2026-01-20 06:59:37,2026-01-20 06:59:38,,,,,
001y0b06,dev,1768949979676.0,1768949977816.0,1.0,2026-01-21 06:59:37,2026-01-21 06:59:39,,,,,
001y0b06,dev,1769036379775.0,1769036378366.0,1.0,2026-01-22 06:59:38,2026-01-22 06:59:39,,,,,
001y0b06,dev,1769122839150.0,1769122778882.0,1.0,2026-01-23 06:59:38,2026-01-23 07:00:39,,,,,
001y0b06,dev,1769209240425.0,1769209179368.0,1.0,2026-01-24 06:59:39,2026-01-24 07:00:40,,,,,
001y0b06,dev,1769295581271.0,1769295579922.0,1.0,2026-01-25 06:59:39,2026-01-25 06:59:41,,,,,
001y0b06,dev,1769468031622.0,1769467970586.0,1.0,2026-01-27 06:52:50,2026-01-27 06:53:51,,,,,
001y0b06,dev,1769554431463.0,1769554371138.0,1.0,2026-01-28 06:52:51,2026-01-28 06:53:51,,,,,
001y0b06,dev,1769640772732.0,1769640771707.0,1.0,2026-01-29 06:52:51,2026-01-29 06:52:52,,,,,
001y0b06,dev,1769814114066.0,1769814112205.0,1.0,2026-01-31 07:01:52,2026-01-31 07:01:54,,,,,
001y0b06,dev,1769900514149.0,1769900512788.0,1.0,2026-02-01 07:01:52,2026-02-01 07:01:54,,,,,
001y0b06,dev,1769986973501.0,1769986913199.0,1.0,2026-02-02 07:01:53,2026-02-02 07:02:53,,,,,
001y0b06,dev,1770073314599.0,1770073313712.0,1.0,2026-02-03 07:01:53,2026-02-03 07:01:54,,,,,
001y0b06,dev,1770159715717.0,1770159714244.0,1.0,2026-02-04 07:01:54,2026-02-04 07:01:55,,,,,
001y0b06,dev,1770246115869.0,1770246114833.0,1.0,2026-02-05 07:01:54,2026-02-05 07:01:55,,,,,
001y0b06,dev,1770332517263.0,1770332515429.0,1.0,2026-02-06 07:01:55,2026-02-06 07:01:57,,,,,
001y0b06,dev,1770418977033.0,1770418916046.0,1.0,2026-02-07 07:01:56,2026-02-07 07:02:57,,,,,
001y0b06,dev,1770505377522.0,1770505316642.0,1.0,2026-02-08 07:01:56,2026-02-08 07:02:57,,,,,
001y0b06,dev,1770591718430.0,1770591717137.0,1.0,2026-02-09 07:01:57,2026-02-09 07:01:58,,,,,
001y0b06,dev,1770678178511.0,1770678117538.0,1.0,2026-02-10 07:01:57,2026-02-10 07:02:58,,,,,
001y0b06,dev,1770764578484.0,1770764518072.0,1.0,2026-02-11 07:01:58,2026-02-11 07:02:58,,,,,
001y0b06,dev,1770850920500.0,1770850918633.0,1.0,2026-02-12 07:01:58,2026-02-12 07:02:00,,,,,
001y0b06,dev,1770937380265.0,1770937319302.0,1.0,2026-02-13 07:01:59,2026-02-13 07:03:00,,,,,
001y0b06,dev,1771023721354.0,1771023719862.0,1.0,2026-02-14 07:01:59,2026-02-14 07:02:01,,,,,
001y0b06,dev,1771974098560.0,1771974038159.0,1.0,2026-02-25 07:00:38,2026-02-25 07:01:38,,,,,
001y0b06,dev,1772060439753.0,1772060438770.0,1.0,2026-02-26 07:00:38,2026-02-26 07:00:39,,,,,
001y0b06,dev,1772146840415.0,1772146839296.0,1.0,2026-02-27 07:00:39,2026-02-27 07:00:40,,,,,
001y0b06,dev,1772838315819.0,1772838313840.0,1.0,2026-03-07 07:05:13,2026-03-07 07:05:15,,,,,
001y0b06,dev,1773097447113.0,1773097386152.0,1.0,2026-03-10 07:03:06,2026-03-10 07:04:07,,,,,
001y0b06,dev,1773183846921.0,1773183786696.0,1.0,2026-03-11 07:03:06,2026-03-11 07:04:06,,,,,
001y0b06,dev,1773270188095.0,1773270187099.0,1.0,2026-03-12 07:03:07,2026-03-12 07:03:08,,,,,
001y0b06,dev,1773356589564.0,1773356587671.0,1.0,2026-03-13 07:03:07,2026-03-13 07:03:09,,,,,
001y0b06,dev,1773442989281.0,1773442988205.0,1.0,2026-03-14 07:03:08,2026-03-14 07:03:09,,,,,
001y0b06,dev,1773701924782.0,1773701922896.0,1.0,2026-03-17 06:58:42,2026-03-17 06:58:44,,,,,
001y0b06,dev,1773788325110.0,1773788323537.0,1.0,2026-03-18 06:58:43,2026-03-18 06:58:45,,,,,
001y0b06,dev,1773874784684.0,1773874724139.0,1.0,2026-03-19 06:58:44,2026-03-19 06:59:44,,,,,
001y0b06,dev,1773961185227.0,1773961124848.0,1.0,2026-03-20 06:58:44,2026-03-20 06:59:45,,,,,
001y0b06,dev,1774047586561.0,1774047525496.0,1.0,2026-03-21 06:58:45,2026-03-21 06:59:46,,,,,
001y0b06,dev,1774133986527.0,1774133926146.0,1.0,2026-03-22 06:58:46,2026-03-22 06:59:46,,,,,
001y0b06,dev,1774306923463.0,1774306862338.0,1.0,2026-03-24 07:01:02,2026-03-24 07:02:03,,,,,
001y0b06,dev,1774393323994.0,1774393262993.0,1.0,2026-03-25 07:01:02,2026-03-25 07:02:03,,,,,
001y0b06,dev,1774565977732.0,1774565975673.0,1.0,2026-03-27 06:59:35,2026-03-27 06:59:37,,,,,
001y0b06,dev,1774652437551.0,1774652376416.0,1.0,2026-03-28 06:59:36,2026-03-28 07:00:37,,,,,
001y0b06,dev,1774738837478.0,1774738777110.0,1.0,2026-03-29 06:59:37,2026-03-29 07:00:37,,,,,
001y0b06,dev,1774825238108.0,1774825177720.0,1.0,2026-03-30 06:59:37,2026-03-30 07:00:38,,,,,
001y0b06,dev,1774911579906.0,1774911578322.0,1.0,2026-03-31 06:59:38,2026-03-31 06:59:39,,,,,
001y0b06,dev,1774998039531.0,1774997979025.0,1.0,2026-04-01 06:59:39,2026-04-01 07:00:39,,,,,
001y0b06,dev,1775084440169.0,1775084379706.0,1.0,2026-04-02 06:59:39,2026-04-02 07:00:40,,,,,
001y0b06,dev,1775170782334.0,1775170780345.0,1.0,2026-04-03 06:59:40,2026-04-03 06:59:42,,,,,
001y0b06,dev,1775271551219.0,1775271490089.0,1.0,2026-04-04 10:58:10,2026-04-04 10:59:11,,,,,
001y0b06,dev,1775357951876.0,1775357890810.0,1.0,2026-04-05 10:58:10,2026-04-05 10:59:11,,,,,
001y0b06,dev,1775444292512.0,1775444291439.0,1.0,2026-04-06 10:58:11,2026-04-06 10:58:12,,,,,
001y0b06,dev,1775775824067.0,1775775763022.0,1.0,2026-04-10 07:02:43,2026-04-10 07:03:44,,,,,
001y0b06,dev,1775862224124.0,1775862163688.0,1.0,2026-04-11 07:02:43,2026-04-11 07:03:44,,,,,
001y0b06,dev,1776208122785.0,1776208121622.0,1.0,2026-04-15 07:08:41,2026-04-15 07:08:42,,,,,
001y0b06,dev,1776317912552.0,1776317911463.0,1.0,2026-04-16 13:38:31,2026-04-16 13:38:32,,,,,
001y0b06,dev,1776404373219.0,1776404312139.0,1.0,2026-04-17 13:38:32,2026-04-17 13:39:33,,,,,
001y0b06,dev,1776490773783.0,1776490712796.0,1.0,2026-04-18 13:38:32,2026-04-18 13:39:33,,,,,
001y0b06,dev,1776765486150.0,1776765425075.0,1.0,2026-04-21 17:57:05,2026-04-21 17:58:06,,,,,
001y0b06,dev,1776851826820.0,1776851825690.0,1.0,2026-04-22 17:57:05,2026-04-22 17:57:06,,,,,
001y0b06,dev,1776938228034.0,1776938226437.0,1.0,2026-04-23 17:57:06,2026-04-23 17:57:08,,,,,
001y0b06,dev,1777024629149.0,1777024627127.0,1.0,2026-04-24 17:57:07,2026-04-24 17:57:09,,,,,
001y0b06,dev,1777111028894.0,1777111027810.0,1.0,2026-04-25 17:57:07,2026-04-25 17:57:08,,,,,
001y0b06,dev,1777197488724.0,1777197428418.0,1.0,2026-04-26 17:57:08,2026-04-26 17:58:08,,,,,
001y0b06,dev,1777283830501.0,1777283829026.0,1.0,2026-04-27 17:57:09,2026-04-27 17:57:10,,,,,
001y0b06,dev,1777370290727.0,1777370229656.0,1.0,2026-04-28 17:57:09,2026-04-28 17:58:10,,,,,
001y0b06,dev,1777456631403.0,1777456630306.0,1.0,2026-04-29 17:57:10,2026-04-29 17:57:11,,,,,
001y0b06,dev,1777543032143.0,1777543030995.0,1.0,2026-04-30 17:57:10,2026-04-30 17:57:12,,,,,
001y0b06,dev,1777629433589.0,1777629431646.0,1.0,2026-05-01 17:57:11,2026-05-01 17:57:13,,,,,
001y0b06,dev,1777715892696.0,1777715832290.0,1.0,2026-05-02 17:57:12,2026-05-02 17:58:12,,,,,
001y0b06,dev,1777802293365.0,1777802232965.0,1.0,2026-05-03 17:57:12,2026-05-03 17:58:13,,,,,
001y0b06,dev,1777888635168.0,1777888633594.0,1.0,2026-05-04 17:57:13,2026-05-04 17:57:15,,,,,
001y0b06,dev,1777975035390.0,1777975034265.0,1.0,2026-05-05 17:57:14,2026-05-05 17:57:15,,,,,
001y0b06,dev,1778061436556.0,1778061434907.0,1.0,2026-05-06 17:57:14,2026-05-06 17:57:16,,,,,
001y0b06,dev,1778147896002.0,1778147835567.0,1.0,2026-05-07 17:57:15,2026-05-07 17:58:16,,,,,
001y0b06,dev,1778234296672.0,1778234236259.0,1.0,2026-05-08 17:57:16,2026-05-08 17:58:16,,,,,
001y0b06,dev,1778320638875.0,1778320636972.0,1.0,2026-05-09 17:57:16,2026-05-09 17:57:18,,,,,
001y0b06,dev,1778407039523.0,1778407037620.0,1.0,2026-05-10 17:57:17,2026-05-10 17:57:19,,,,,
001y0b06,dev,1778493499363.0,1778493438207.0,1.0,2026-05-11 17:57:18,2026-05-11 17:58:19,,,,,
,,,,,,,400.0,UNKNOWN-E001,unknown error,91c49a3d-5ebe-4d44-8d39-bc5cd4f59ef8,"unhandle error, not found: failed to initialize execute state: could not find bucket ""telemetry"""
