key,src,svc_recv_ts,ts,v1,ts_datetime,svc_recv_ts_datetime,status,code,message,trace_id,detail
001y0801,dev,1757927520158.0,1757927460095.0,9.077,2025-09-15 17:11:00,2025-09-15 17:12:00,,,,,
001y0801,dev,1757927819975.0,1757927760094.0,8.786,2025-09-15 17:16:00,2025-09-15 17:16:59,,,,,
001y0801,dev,1757928120225.0,1757928060092.0,7.25,2025-09-15 17:21:00,2025-09-15 17:22:00,,,,,
001y0801,dev,1757928420651.0,1757928360091.0,7.105,2025-09-15 17:26:00,2025-09-15 17:27:00,,,,,
001y0801,dev,1757928720627.0,1757928660095.0,7.165,2025-09-15 17:31:00,2025-09-15 17:32:00,,,,,
001y0801,dev,1757929020639.0,1757928960094.0,7.154,2025-09-15 17:36:00,2025-09-15 17:37:00,,,,,
001y0801,dev,1757929320649.0,1757929260088.0,7.044,2025-09-15 17:41:00,2025-09-15 17:42:00,,,,,
001y0801,dev,1757929620580.0,1757929560097.0,7.128,2025-09-15 17:46:00,2025-09-15 17:47:00,,,,,
001y0801,dev,1757929920613.0,1757929860090.0,7.243,2025-09-15 17:51:00,2025-09-15 17:52:00,,,,,
001y0801,dev,1757930220646.0,1757930160094.0,7.12,2025-09-15 17:56:00,2025-09-15 17:57:00,,,,,
001y0801,dev,1757930520594.0,1757930460093.0,7.139,2025-09-15 18:01:00,2025-09-15 18:02:00,,,,,
001y0801,dev,1757930820610.0,1757930760097.0,7.178,2025-09-15 18:06:00,2025-09-15 18:07:00,,,,,
001y0801,dev,1757931120657.0,1757931060091.0,8.618,2025-09-15 18:11:00,2025-09-15 18:12:00,,,,,
001y0801,dev,1757931420706.0,1757931360090.0,7.171,2025-09-15 18:16:00,2025-09-15 18:17:00,,,,,
001y0801,dev,1757931721015.0,1757931660093.0,7.435,2025-09-15 18:21:00,2025-09-15 18:22:01,,,,,
001y0801,dev,1757932021075.0,1757931960097.0,7.554,2025-09-15 18:26:00,2025-09-15 18:27:01,,,,,
001y0801,dev,1757932321106.0,1757932260096.0,11.412,2025-09-15 18:31:00,2025-09-15 18:32:01,,,,,
001y0801,dev,1757932621036.0,1757932560090.0,7.273,2025-09-15 18:36:00,2025-09-15 18:37:01,,,,,
001y0801,dev,1757932921049.0,1757932860094.0,7.116,2025-09-15 18:41:00,2025-09-15 18:42:01,,,,,
001y0801,dev,1757933221182.0,1757933160093.0,15.399,2025-09-15 18:46:00,2025-09-15 18:47:01,,,,,
001y0801,dev,1757933521026.0,1757933460091.0,7.099,2025-09-15 18:51:00,2025-09-15 18:52:01,,,,,
001y0801,dev,1757933821063.0,1757933760095.0,7.03,2025-09-15 18:56:00,2025-09-15 18:57:01,,,,,
001y0801,dev,1757934121203.0,1757934060093.0,8.602,2025-09-15 19:01:00,2025-09-15 19:02:01,,,,,
001y0801,dev,1757934361204.0,1757934360092.0,8.511,2025-09-15 19:06:00,2025-09-15 19:06:01,,,,,
001y0801,dev,1757934661034.0,1757934660096.0,7.386,2025-09-15 19:11:00,2025-09-15 19:11:01,,,,,
001y0801,dev,1757934961193.0,1757934960095.0,7.085,2025-09-15 19:16:00,2025-09-15 19:16:01,,,,,
001y0801,dev,1757935261100.0,1757935260099.0,7.027,2025-09-15 19:21:00,2025-09-15 19:21:01,,,,,
001y0801,dev,1757935561058.0,1757935560097.0,6.992,2025-09-15 19:26:00,2025-09-15 19:26:01,,,,,
001y0801,dev,1757935861064.0,1757935860091.0,7.002,2025-09-15 19:31:00,2025-09-15 19:31:01,,,,,
001y0801,dev,1757936161122.0,1757936160091.0,7.043,2025-09-15 19:36:00,2025-09-15 19:36:01,,,,,
001y0801,dev,1757936461158.0,1757936460095.0,7.067,2025-09-15 19:41:00,2025-09-15 19:41:01,,,,,
001y0801,dev,1757936761063.0,1757936760093.0,7.018,2025-09-15 19:46:00,2025-09-15 19:46:01,,,,,
001y0801,dev,1757937061122.0,1757937060097.0,7.123,2025-09-15 19:51:00,2025-09-15 19:51:01,,,,,
001y0801,dev,1757937361156.0,1757937360090.0,7.139,2025-09-15 19:56:00,2025-09-15 19:56:01,,,,,
001y0801,dev,1757937661058.0,1757937660094.0,7.07,2025-09-15 20:01:00,2025-09-15 20:01:01,,,,,
001y0801,dev,1757937961229.0,1757937960088.0,7.101,2025-09-15 20:06:00,2025-09-15 20:06:01,,,,,
001y0801,dev,1757938261557.0,1757938260097.0,8.545,2025-09-15 20:11:00,2025-09-15 20:11:01,,,,,
001y0801,dev,1757938561604.0,1757938560096.0,7.054,2025-09-15 20:16:00,2025-09-15 20:16:01,,,,,
001y0801,dev,1757938861510.0,1757938860095.0,6.948,2025-09-15 20:21:00,2025-09-15 20:21:01,,,,,
001y0801,dev,1757939220312.0,1757939160093.0,6.963,2025-09-15 20:26:00,2025-09-15 20:27:00,,,,,
001y0801,dev,1757939520344.0,1757939460097.0,0.0,2025-09-15 20:31:00,2025-09-15 20:32:00,,,,,
001y0801,dev,1757939820289.0,1757939760091.0,0.0,2025-09-15 20:36:00,2025-09-15 20:37:00,,,,,
001y0801,dev,1757940120307.0,1757940060090.0,0.0,2025-09-15 20:41:00,2025-09-15 20:42:00,,,,,
001y0801,dev,1757940420253.0,1757940360094.0,0.0,2025-09-15 20:46:00,2025-09-15 20:47:00,,,,,
001y0801,dev,1757940720393.0,1757940660092.0,0.0,2025-09-15 20:51:00,2025-09-15 20:52:00,,,,,
001y0801,dev,1757941020318.0,1757940960091.0,0.0,2025-09-15 20:56:00,2025-09-15 20:57:00,,,,,
001y0801,dev,1757941320367.0,1757941260090.0,0.0,2025-09-15 21:01:00,2025-09-15 21:02:00,,,,,
001y0801,dev,1757941620690.0,1757941560094.0,0.0,2025-09-15 21:06:00,2025-09-15 21:07:00,,,,,
001y0801,dev,1757941920837.0,1757941860093.0,0.0,2025-09-15 21:11:00,2025-09-15 21:12:00,,,,,
001y0801,dev,1757942221176.0,1757942160097.0,0.0,2025-09-15 21:16:00,2025-09-15 21:17:01,,,,,
001y0801,dev,1757942521104.0,1757942460095.0,0.0,2025-09-15 21:21:00,2025-09-15 21:22:01,,,,,
001y0801,dev,1757942821117.0,1757942760088.0,0.0,2025-09-15 21:26:00,2025-09-15 21:27:01,,,,,
001y0801,dev,1757943121254.0,1757943060092.0,0.0,2025-09-15 21:31:00,2025-09-15 21:32:01,,,,,
001y0801,dev,1757943421208.0,1757943360091.0,0.0,2025-09-15 21:36:00,2025-09-15 21:37:01,,,,,
001y0801,dev,1757943721324.0,1757943660095.0,0.0,2025-09-15 21:41:00,2025-09-15 21:42:01,,,,,
001y0801,dev,1757943961271.0,1757943960089.0,0.0,2025-09-15 21:46:00,2025-09-15 21:46:01,,,,,
001y0801,dev,1757944261584.0,1757944260088.0,0.0,2025-09-15 21:51:00,2025-09-15 21:51:01,,,,,
001y0801,dev,1757944561632.0,1757944560101.0,0.0,2025-09-15 21:56:00,2025-09-15 21:56:01,,,,,
001y0801,dev,1757944861550.0,1757944860095.0,0.0,2025-09-15 22:01:00,2025-09-15 22:01:01,,,,,
001y0801,dev,1757945161582.0,1757945160088.0,0.0,2025-09-15 22:06:00,2025-09-15 22:06:01,,,,,
001y0801,dev,1757945461649.0,1757945460092.0,0.0,2025-09-15 22:11:00,2025-09-15 22:11:01,,,,,
001y0801,dev,1757945761682.0,1757945760091.0,0.0,2025-09-15 22:16:00,2025-09-15 22:16:01,,,,,
001y0801,dev,1757946061711.0,1757946060090.0,0.0,2025-09-15 22:21:00,2025-09-15 22:21:01,,,,,
001y0801,dev,1757946361614.0,1757946360088.0,0.0,2025-09-15 22:26:00,2025-09-15 22:26:01,,,,,
001y0801,dev,1757946661544.0,1757946660097.0,0.0,2025-09-15 22:31:00,2025-09-15 22:31:01,,,,,
001y0801,dev,1757946961577.0,1757946960090.0,0.0,2025-09-15 22:36:00,2025-09-15 22:36:01,,,,,
001y0801,dev,1757947261746.0,1757947260094.0,0.0,2025-09-15 22:41:00,2025-09-15 22:41:01,,,,,
001y0801,dev,1757947561671.0,1757947560088.0,0.0,2025-09-15 22:46:00,2025-09-15 22:46:01,,,,,
001y0801,dev,1757947861586.0,1757947860096.0,0.0,2025-09-15 22:51:00,2025-09-15 22:51:01,,,,,
001y0801,dev,1757948161624.0,1757948160090.0,0.0,2025-09-15 22:56:00,2025-09-15 22:56:01,,,,,
001y0801,dev,1757948461662.0,1757948460089.0,0.0,2025-09-15 23:01:00,2025-09-15 23:01:01,,,,,
001y0801,dev,1757948820383.0,1757948760088.0,0.0,2025-09-15 23:06:00,2025-09-15 23:07:00,,,,,
001y0801,dev,1757949120382.0,1757949060101.0,0.0,2025-09-15 23:11:00,2025-09-15 23:12:00,,,,,
001y0801,dev,1757949420111.0,1757949360094.0,0.0,2025-09-15 23:16:00,2025-09-15 23:17:00,,,,,
001y0801,dev,1757949720367.0,1757949660093.0,0.0,2025-09-15 23:21:00,2025-09-15 23:22:00,,,,,
001y0801,dev,1757950020402.0,1757949960092.0,0.0,2025-09-15 23:26:00,2025-09-15 23:27:00,,,,,
001y0801,dev,1757950320849.0,1757950260096.0,0.0,2025-09-15 23:31:00,2025-09-15 23:32:00,,,,,
001y0801,dev,1757950620768.0,1757950560089.0,0.0,2025-09-15 23:36:00,2025-09-15 23:37:00,,,,,
001y0801,dev,1757950920813.0,1757950860093.0,0.0,2025-09-15 23:41:00,2025-09-15 23:42:00,,,,,
001y0801,dev,1757951220830.0,1757951160092.0,0.0,2025-09-15 23:46:00,2025-09-15 23:47:00,,,,,
001y0801,dev,1757951520757.0,1757951460095.0,0.0,2025-09-15 23:51:00,2025-09-15 23:52:00,,,,,
001y0801,dev,1757951820787.0,1757951760094.0,0.0,2025-09-15 23:56:00,2025-09-15 23:57:00,,,,,
001y0801,dev,1757952120817.0,1757952060097.0,0.0,2025-09-16 00:01:00,2025-09-16 00:02:00,,,,,
001y0801,dev,1757952420871.0,1757952360095.0,0.0,2025-09-16 00:06:00,2025-09-16 00:07:00,,,,,
001y0801,dev,1757952720781.0,1757952660094.0,0.0,2025-09-16 00:11:00,2025-09-16 00:12:00,,,,,
001y0801,dev,1757953020918.0,1757952960092.0,0.0,2025-09-16 00:16:00,2025-09-16 00:17:00,,,,,
001y0801,dev,1757953321284.0,1757953260091.0,0.0,2025-09-16 00:21:00,2025-09-16 00:22:01,,,,,
001y0801,dev,1757953621190.0,1757953560094.0,0.0,2025-09-16 00:26:00,2025-09-16 00:27:01,,,,,
001y0801,dev,1757953921326.0,1757953860093.0,0.0,2025-09-16 00:31:00,2025-09-16 00:32:01,,,,,
001y0801,dev,1757954221272.0,1757954160097.0,0.0,2025-09-16 00:36:00,2025-09-16 00:37:01,,,,,
001y0801,dev,1757954521314.0,1757954460090.0,0.0,2025-09-16 00:41:00,2025-09-16 00:42:01,,,,,
001y0801,dev,1757954821230.0,1757954760093.0,0.0,2025-09-16 00:46:00,2025-09-16 00:47:01,,,,,
001y0801,dev,1757955121254.0,1757955060091.0,0.0,2025-09-16 00:51:00,2025-09-16 00:52:01,,,,,
001y0801,dev,1757955421204.0,1757955360100.0,0.0,2025-09-16 00:56:00,2025-09-16 00:57:01,,,,,
001y0801,dev,1757955721217.0,1757955660088.0,0.0,2025-09-16 01:01:00,2025-09-16 01:02:01,,,,,
001y0801,dev,1757956021374.0,1757955960092.0,0.0,2025-09-16 01:06:00,2025-09-16 01:07:01,,,,,
001y0801,dev,1757956261294.0,1757956260090.0,0.0,2025-09-16 01:11:00,2025-09-16 01:11:01,,,,,
001y0801,dev,1757956561222.0,1757956560088.0,0.0,2025-09-16 01:16:00,2025-09-16 01:16:01,,,,,
001y0801,dev,1757956861243.0,1757956860097.0,0.0,2025-09-16 01:21:00,2025-09-16 01:21:01,,,,,
001y0801,dev,1757957161307.0,1757957160090.0,0.0,2025-09-16 01:26:00,2025-09-16 01:26:01,,,,,
001y0801,dev,1757957461233.0,1757957460089.0,0.0,2025-09-16 01:31:00,2025-09-16 01:31:01,,,,,
001y0801,dev,1757957761240.0,1757957760097.0,0.0,2025-09-16 01:36:00,2025-09-16 01:36:01,,,,,
001y0801,dev,1757958061403.0,1757958060091.0,0.0,2025-09-16 01:41:00,2025-09-16 01:41:01,,,,,
001y0801,dev,1757958361714.0,1757958360089.0,0.0,2025-09-16 01:46:00,2025-09-16 01:46:01,,,,,
001y0801,dev,1757958661663.0,1757958660092.0,0.0,2025-09-16 01:51:00,2025-09-16 01:51:01,,,,,
001y0801,dev,1757959020457.0,1757958960095.0,0.0,2025-09-16 01:56:00,2025-09-16 01:57:00,,,,,
001y0801,dev,1757959320513.0,1757959260088.0,0.0,2025-09-16 02:01:00,2025-09-16 02:02:00,,,,,
001y0801,dev,1757959620852.0,1757959560097.0,0.0,2025-09-16 02:06:00,2025-09-16 02:07:00,,,,,
001y0801,dev,1757959920864.0,1757959860090.0,0.0,2025-09-16 02:11:00,2025-09-16 02:12:00,,,,,
001y0801,dev,1757960220816.0,1757960160094.0,0.0,2025-09-16 02:16:00,2025-09-16 02:17:00,,,,,
001y0801,dev,1757960520951.0,1757960460092.0,0.0,2025-09-16 02:21:00,2025-09-16 02:22:00,,,,,
001y0801,dev,1757960820884.0,1757960760096.0,0.0,2025-09-16 02:26:00,2025-09-16 02:27:00,,,,,
001y0801,dev,1757961120897.0,1757961060094.0,0.0,2025-09-16 02:31:00,2025-09-16 02:32:00,,,,,
001y0801,dev,1757961420846.0,1757961360097.0,0.0,2025-09-16 02:36:00,2025-09-16 02:37:00,,,,,
001y0801,dev,1757961720879.0,1757961660101.0,0.0,2025-09-16 02:41:00,2025-09-16 02:42:00,,,,,
001y0801,dev,1757962021010.0,1757961960094.0,0.0,2025-09-16 02:46:00,2025-09-16 02:47:01,,,,,
001y0801,dev,1757962321345.0,1757962260092.0,0.0,2025-09-16 02:51:00,2025-09-16 02:52:01,,,,,
001y0801,dev,1757962621392.0,1757962560091.0,0.0,2025-09-16 02:56:00,2025-09-16 02:57:01,,,,,
001y0801,dev,1757962921403.0,1757962860089.0,0.0,2025-09-16 03:01:00,2025-09-16 03:02:01,,,,,
001y0801,dev,1757963221367.0,1757963160087.0,0.0,2025-09-16 03:06:00,2025-09-16 03:07:01,,,,,
001y0801,dev,1757963521263.0,1757963460090.0,0.0,2025-09-16 03:11:00,2025-09-16 03:12:01,,,,,
001y0801,dev,1757963821397.0,1757963760099.0,0.0,2025-09-16 03:16:00,2025-09-16 03:17:01,,,,,
001y0801,dev,1757964121373.0,1757964060087.0,0.0,2025-09-16 03:21:00,2025-09-16 03:22:01,,,,,
001y0801,dev,1757964421369.0,1757964360095.0,0.0,2025-09-16 03:26:00,2025-09-16 03:27:01,,,,,
001y0801,dev,1757964721301.0,1757964660089.0,0.0,2025-09-16 03:31:00,2025-09-16 03:32:01,,,,,
001y0801,dev,1757965021433.0,1757964960092.0,0.0,2025-09-16 03:36:00,2025-09-16 03:37:01,,,,,
001y0801,dev,1757965321412.0,1757965260096.0,0.0,2025-09-16 03:41:00,2025-09-16 03:42:01,,,,,
001y0801,dev,1757965621395.0,1757965560094.0,0.0,2025-09-16 03:46:00,2025-09-16 03:47:01,,,,,
001y0801,dev,1757965921351.0,1757965860093.0,0.0,2025-09-16 03:51:00,2025-09-16 03:52:01,,,,,
001y0801,dev,1757966221276.0,1757966160096.0,0.0,2025-09-16 03:56:00,2025-09-16 03:57:01,,,,,
001y0801,dev,1757966521288.0,1757966460094.0,0.0,2025-09-16 04:01:00,2025-09-16 04:02:01,,,,,
001y0801,dev,1757966821425.0,1757966760088.0,0.0,2025-09-16 04:06:00,2025-09-16 04:07:01,,,,,
001y0801,dev,1757967121393.0,1757967060096.0,0.0,2025-09-16 04:11:00,2025-09-16 04:12:01,,,,,
001y0801,dev,1757967421518.0,1757967360089.0,0.0,2025-09-16 04:16:00,2025-09-16 04:17:01,,,,,
001y0801,dev,1757967661316.0,1757967660087.0,0.0,2025-09-16 04:21:00,2025-09-16 04:21:01,,,,,
001y0801,dev,1757967961388.0,1757967960096.0,0.0,2025-09-16 04:26:00,2025-09-16 04:26:01,,,,,
001y0801,dev,1757968261382.0,1757968260089.0,0.0,2025-09-16 04:31:00,2025-09-16 04:31:01,,,,,
001y0801,dev,1757968561413.0,1757968560092.0,0.0,2025-09-16 04:36:00,2025-09-16 04:36:01,,,,,
001y0801,dev,1757968861363.0,1757968860096.0,0.0,2025-09-16 04:41:00,2025-09-16 04:41:01,,,,,
001y0801,dev,1757969161409.0,1757969160094.0,0.0,2025-09-16 04:46:00,2025-09-16 04:46:01,,,,,
001y0801,dev,1757969461431.0,1757969460093.0,0.0,2025-09-16 04:51:00,2025-09-16 04:51:01,,,,,
001y0801,dev,1757969761374.0,1757969760091.0,0.0,2025-09-16 04:56:00,2025-09-16 04:56:01,,,,,
001y0801,dev,1757970061392.0,1757970060095.0,0.0,2025-09-16 05:01:00,2025-09-16 05:01:01,,,,,
001y0801,dev,1757970361306.0,1757970360093.0,0.0,2025-09-16 05:06:00,2025-09-16 05:06:01,,,,,
001y0801,dev,1757970661340.0,1757970660097.0,0.0,2025-09-16 05:11:00,2025-09-16 05:11:01,,,,,
001y0801,dev,1757970961398.0,1757970960095.0,0.0,2025-09-16 05:16:00,2025-09-16 05:16:01,,,,,
001y0801,dev,1757971261342.0,1757971260088.0,0.0,2025-09-16 05:21:00,2025-09-16 05:21:01,,,,,
001y0801,dev,1757971561486.0,1757971560096.0,0.0,2025-09-16 05:26:00,2025-09-16 05:26:01,,,,,
001y0801,dev,1757971861807.0,1757971860094.0,0.0,2025-09-16 05:31:00,2025-09-16 05:31:01,,,,,
001y0801,dev,1757972161815.0,1757972160093.0,0.0,2025-09-16 05:36:00,2025-09-16 05:36:01,,,,,
001y0801,dev,1757972461770.0,1757972460091.0,0.0,2025-09-16 05:41:00,2025-09-16 05:41:01,,,,,
001y0801,dev,1757972761816.0,1757972760095.0,0.0,2025-09-16 05:46:00,2025-09-16 05:46:01,,,,,
001y0801,dev,1757973120590.0,1757973060088.0,0.0,2025-09-16 05:51:00,2025-09-16 05:52:00,,,,,
001y0801,dev,1757973421033.0,1757973360091.0,0.0,2025-09-16 05:56:00,2025-09-16 05:57:01,,,,,
001y0801,dev,1757973720963.0,1757973660095.0,0.0,2025-09-16 06:01:00,2025-09-16 06:02:00,,,,,
001y0801,dev,1757974020923.0,1757973960088.0,0.0,2025-09-16 06:06:00,2025-09-16 06:07:00,,,,,
001y0801,dev,1757974320928.0,1757974260097.0,0.0,2025-09-16 06:11:00,2025-09-16 06:12:00,,,,,
001y0801,dev,1757974620962.0,1757974560090.0,0.0,2025-09-16 06:16:00,2025-09-16 06:17:00,,,,,
001y0801,dev,1757974920996.0,1757974860094.0,0.0,2025-09-16 06:21:00,2025-09-16 06:22:00,,,,,
001y0801,dev,1757975220928.0,1757975160087.0,0.0,2025-09-16 06:26:00,2025-09-16 06:27:00,,,,,
001y0801,dev,1757975520961.0,1757975460090.0,0.0,2025-09-16 06:31:00,2025-09-16 06:32:00,,,,,
001y0801,dev,1757975821014.0,1757975760088.0,0.0,2025-09-16 06:36:00,2025-09-16 06:37:01,,,,,
001y0801,dev,1757976121136.0,1757976060091.0,0.0,2025-09-16 06:41:00,2025-09-16 06:42:01,,,,,
001y0801,dev,1757976421376.0,1757976360095.0,0.0,2025-09-16 06:46:00,2025-09-16 06:47:01,,,,,
001y0801,dev,1757976721502.0,1757976660093.0,0.0,2025-09-16 06:51:00,2025-09-16 06:52:01,,,,,
001y0801,dev,1757977021347.0,1757976960091.0,0.0,2025-09-16 06:56:00,2025-09-16 06:57:01,,,,,
001y0801,dev,1757977321594.0,1757977260090.0,7.594,2025-09-16 07:01:00,2025-09-16 07:02:01,,,,,
001y0801,dev,1757977561420.0,1757977560089.0,11.61,2025-09-16 07:06:00,2025-09-16 07:06:01,,,,,
001y0801,dev,1757977861469.0,1757977860097.0,11.738,2025-09-16 07:11:00,2025-09-16 07:11:01,,,,,
001y0801,dev,1757978161374.0,1757978160095.0,11.573,2025-09-16 07:16:00,2025-09-16 07:16:01,,,,,
001y0801,dev,1757978461626.0,1757978460099.0,11.408,2025-09-16 07:21:00,2025-09-16 07:21:01,,,,,
001y0801,dev,1757978761831.0,1757978760092.0,11.529,2025-09-16 07:26:00,2025-09-16 07:26:01,,,,,
001y0801,dev,1757979120554.0,1757979060095.0,11.549,2025-09-16 07:31:00,2025-09-16 07:32:00,,,,,
001y0801,dev,1757979420604.0,1757979360089.0,11.583,2025-09-16 07:36:00,2025-09-16 07:37:00,,,,,
001y0801,dev,1757979721016.0,1757979660097.0,11.513,2025-09-16 07:41:00,2025-09-16 07:42:01,,,,,
001y0801,dev,1757980020974.0,1757979960094.0,11.562,2025-09-16 07:46:00,2025-09-16 07:47:00,,,,,
001y0801,dev,1757980320982.0,1757980260093.0,11.616,2025-09-16 07:51:00,2025-09-16 07:52:00,,,,,
001y0801,dev,1757980621015.0,1757980560091.0,11.658,2025-09-16 07:56:00,2025-09-16 07:57:01,,,,,
001y0801,dev,1757980921072.0,1757980860100.0,11.886,2025-09-16 08:01:00,2025-09-16 08:02:01,,,,,
001y0801,dev,1757981221493.0,1757981160088.0,11.71,2025-09-16 08:06:00,2025-09-16 08:07:01,,,,,
001y0801,dev,1757981521523.0,1757981460092.0,11.568,2025-09-16 08:11:00,2025-09-16 08:12:01,,,,,
001y0801,dev,1757981821470.0,1757981760091.0,11.568,2025-09-16 08:16:00,2025-09-16 08:17:01,,,,,
001y0801,dev,1757982121387.0,1757982060089.0,11.639,2025-09-16 08:21:00,2025-09-16 08:22:01,,,,,
001y0801,dev,1757982421525.0,1757982360093.0,11.608,2025-09-16 08:26:00,2025-09-16 08:27:01,,,,,
001y0801,dev,1757982721486.0,1757982660096.0,11.695,2025-09-16 08:31:00,2025-09-16 08:32:01,,,,,
001y0801,dev,1757983021514.0,1757982960090.0,11.644,2025-09-16 08:36:00,2025-09-16 08:37:01,,,,,
001y0801,dev,1757983321549.0,1757983260088.0,11.765,2025-09-16 08:41:00,2025-09-16 08:42:01,,,,,
001y0801,dev,1757983621462.0,1757983560097.0,11.726,2025-09-16 08:46:00,2025-09-16 08:47:01,,,,,
001y0801,dev,1757983921505.0,1757983860100.0,11.657,2025-09-16 08:51:00,2025-09-16 08:52:01,,,,,
001y0801,dev,1757984221438.0,1757984160094.0,11.717,2025-09-16 08:56:00,2025-09-16 08:57:01,,,,,
001y0801,dev,1757984521448.0,1757984460092.0,11.6,2025-09-16 09:01:00,2025-09-16 09:02:01,,,,,
001y0801,dev,1757984821504.0,1757984760091.0,11.68,2025-09-16 09:06:00,2025-09-16 09:07:01,,,,,
001y0801,dev,1757985121409.0,1757985060095.0,11.792,2025-09-16 09:11:00,2025-09-16 09:12:01,,,,,
001y0801,dev,1757985421547.0,1757985360093.0,11.705,2025-09-16 09:16:00,2025-09-16 09:17:01,,,,,
001y0801,dev,1757985721494.0,1757985660097.0,7.402,2025-09-16 09:21:00,2025-09-16 09:22:01,,,,,
001y0801,dev,1757986021409.0,1757985960095.0,7.416,2025-09-16 09:26:00,2025-09-16 09:27:01,,,,,
001y0801,dev,1757986321453.0,1757986260094.0,7.457,2025-09-16 09:31:00,2025-09-16 09:32:01,,,,,
001y0801,dev,1757986621577.0,1757986560093.0,7.383,2025-09-16 09:36:00,2025-09-16 09:37:01,,,,,
001y0801,dev,1757986921509.0,1757986860092.0,7.398,2025-09-16 09:41:00,2025-09-16 09:42:01,,,,,
001y0801,dev,1757987221481.0,1757987160091.0,8.967,2025-09-16 09:46:00,2025-09-16 09:47:01,,,,,
001y0801,dev,1757987521496.0,1757987460095.0,9.054,2025-09-16 09:51:00,2025-09-16 09:52:01,,,,,
001y0801,dev,1757987821527.0,1757987760098.0,7.856,2025-09-16 09:56:00,2025-09-16 09:57:01,,,,,
001y0801,dev,1757988121436.0,1757988060092.0,7.488,2025-09-16 10:01:00,2025-09-16 10:02:01,,,,,
001y0801,dev,1757988421584.0,1757988360096.0,7.504,2025-09-16 10:06:00,2025-09-16 10:07:01,,,,,
001y0801,dev,1757988721501.0,1757988660090.0,7.491,2025-09-16 10:11:00,2025-09-16 10:12:01,,,,,
001y0801,dev,1757989021458.0,1757988960094.0,7.512,2025-09-16 10:16:00,2025-09-16 10:17:01,,,,,
001y0801,dev,1757989321467.0,1757989260097.0,7.56,2025-09-16 10:21:00,2025-09-16 10:22:01,,,,,
001y0801,dev,1757989621602.0,1757989560096.0,8.928,2025-09-16 10:26:00,2025-09-16 10:27:01,,,,,
001y0801,dev,1757989921547.0,1757989860089.0,9.193,2025-09-16 10:31:00,2025-09-16 10:32:01,,,,,
001y0801,dev,1757990221464.0,1757990160093.0,7.207,2025-09-16 10:36:00,2025-09-16 10:37:01,,,,,
001y0801,dev,1757990521615.0,1757990460092.0,7.479,2025-09-16 10:41:00,2025-09-16 10:42:01,,,,,
001y0801,dev,1757990761553.0,1757990760091.0,13.87,2025-09-16 10:46:00,2025-09-16 10:46:01,,,,,
001y0801,dev,1757991061581.0,1757991060095.0,15.903,2025-09-16 10:51:00,2025-09-16 10:51:01,,,,,
